# 06/05/2010 11:40:13 AM : Hour Values - EPEX Spot Continuous Trading - France
Delivery day,Hour from,Hour to,Volume (MW),Low Price (EUR/MWh),High Price (EUR/MWh),Last Price (EUR/MWh),Time Stamp of Last Price,Average Price
13/01/2008,6,6,0,,,,,
13/01/2008,5,5,0,,,,,
13/01/2008,4,4,0,,,,,
13/01/2008,3,3,0,,,,,
13/01/2008,2,2,0,,,,,
13/01/2008,1,1,0,,,,,
12/01/2008,24,24,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,23,23,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,22,22,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,21,21,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,20,20,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,19,19,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,18,18,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,17,17,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,16,16,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,15,15,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,14,14,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,13,13,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,12,12,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,11,11,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,10,10,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,9,9,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,8,8,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,7,7,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,6,6,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,5,5,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,4,4,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,3,3,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,2,2,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
12/01/2008,1,1,25,55.00,55.00,55.00,11/01/2008 10:46:02,55.00
11/01/2008,24,24,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,23,23,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,22,22,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,21,21,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,20,20,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,19,19,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,18,18,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,17,17,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,16,16,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,15,15,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,14,14,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,13,13,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,12,12,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,11,11,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,10,10,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,9,9,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,8,8,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,7,7,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,6,6,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,5,5,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,4,4,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,3,3,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,2,2,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
11/01/2008,1,1,25,65.00,65.00,65.00,10/01/2008 09:38:33,65.00
10/01/2008,24,24,0,,,,,
10/01/2008,23,23,0,,,,,
10/01/2008,22,22,0,,,,,
10/01/2008,21,21,0,,,,,
10/01/2008,20,20,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,19,19,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,18,18,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,17,17,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,16,16,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,15,15,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,14,14,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,13,13,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,12,12,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,11,11,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,10,10,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,9,9,25,80.00,80.00,80.00,09/01/2008 09:43:29,80.00
10/01/2008,8,8,0,,,,,
10/01/2008,7,7,0,,,,,
10/01/2008,6,6,0,,,,,
10/01/2008,5,5,0,,,,,
10/01/2008,4,4,0,,,,,
10/01/2008,3,3,0,,,,,
10/01/2008,2,2,0,,,,,
10/01/2008,1,1,0,,,,,
09/01/2008,24,24,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,23,23,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,22,22,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,21,21,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,20,20,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,19,19,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,18,18,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,17,17,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,16,16,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,15,15,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,14,14,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,13,13,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,12,12,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,11,11,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,10,10,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,9,9,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,8,8,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,7,7,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,6,6,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,5,5,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,4,4,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,3,3,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,2,2,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
09/01/2008,1,1,25,74.00,74.00,74.00,08/01/2008 08:14:13,74.00
08/01/2008,24,24,0,,,,,
08/01/2008,23,23,0,,,,,
08/01/2008,22,22,0,,,,,
08/01/2008,21,21,0,,,,,
08/01/2008,20,20,0,,,,,
08/01/2008,19,19,0,,,,,
08/01/2008,18,18,0,,,,,
08/01/2008,17,17,0,,,,,
08/01/2008,16,16,0,,,,,
08/01/2008,15,15,0,,,,,
08/01/2008,14,14,0,,,,,
08/01/2008,13,13,0,,,,,
08/01/2008,12,12,0,,,,,
08/01/2008,11,11,0,,,,,
08/01/2008,10,10,0,,,,,
08/01/2008,9,9,0,,,,,
08/01/2008,8,8,0,,,,,
08/01/2008,7,7,0,,,,,
08/01/2008,6,6,0,,,,,
08/01/2008,5,5,0,,,,,
08/01/2008,4,4,0,,,,,
08/01/2008,3,3,0,,,,,
08/01/2008,2,2,0,,,,,
08/01/2008,1,1,0,,,,,
07/01/2008,24,24,0,,,,,
07/01/2008,23,23,0,,,,,
07/01/2008,22,22,0,,,,,
07/01/2008,21,21,0,,,,,
07/01/2008,20,20,0,,,,,
07/01/2008,19,19,0,,,,,
07/01/2008,18,18,0,,,,,
07/01/2008,17,17,0,,,,,
07/01/2008,16,16,0,,,,,
07/01/2008,15,15,0,,,,,
07/01/2008,14,14,0,,,,,
07/01/2008,13,13,0,,,,,
07/01/2008,12,12,0,,,,,
07/01/2008,11,11,0,,,,,
07/01/2008,10,10,0,,,,,
07/01/2008,9,9,0,,,,,
07/01/2008,8,8,0,,,,,
07/01/2008,7,7,0,,,,,
07/01/2008,6,6,0,,,,,
07/01/2008,5,5,0,,,,,
07/01/2008,4,4,0,,,,,
07/01/2008,3,3,0,,,,,
07/01/2008,2,2,0,,,,,
07/01/2008,1,1,0,,,,,
06/01/2008,24,24,0,,,,,
06/01/2008,23,23,0,,,,,
06/01/2008,22,22,0,,,,,
06/01/2008,21,21,0,,,,,
06/01/2008,20,20,0,,,,,
06/01/2008,19,19,0,,,,,
06/01/2008,18,18,0,,,,,
06/01/2008,17,17,0,,,,,
06/01/2008,16,16,0,,,,,
06/01/2008,15,15,0,,,,,
06/01/2008,14,14,0,,,,,
06/01/2008,13,13,0,,,,,
06/01/2008,12,12,0,,,,,
06/01/2008,11,11,0,,,,,
06/01/2008,10,10,0,,,,,
06/01/2008,9,9,0,,,,,
06/01/2008,8,8,0,,,,,
06/01/2008,7,7,0,,,,,
06/01/2008,6,6,0,,,,,
06/01/2008,5,5,0,,,,,
06/01/2008,4,4,0,,,,,
06/01/2008,3,3,0,,,,,
06/01/2008,2,2,0,,,,,
06/01/2008,1,1,0,,,,,
05/01/2008,24,24,0,,,,,
05/01/2008,23,23,0,,,,,
05/01/2008,22,22,0,,,,,
05/01/2008,21,21,0,,,,,
05/01/2008,20,20,0,,,,,
05/01/2008,19,19,0,,,,,
05/01/2008,18,18,0,,,,,
05/01/2008,17,17,0,,,,,
05/01/2008,16,16,0,,,,,
05/01/2008,15,15,0,,,,,
05/01/2008,14,14,0,,,,,
05/01/2008,13,13,0,,,,,
05/01/2008,12,12,0,,,,,
05/01/2008,11,11,0,,,,,
05/01/2008,10,10,0,,,,,
05/01/2008,9,9,0,,,,,
05/01/2008,8,8,0,,,,,
05/01/2008,7,7,0,,,,,
05/01/2008,6,6,0,,,,,
05/01/2008,5,5,0,,,,,
05/01/2008,4,4,0,,,,,
05/01/2008,3,3,0,,,,,
05/01/2008,2,2,0,,,,,
05/01/2008,1,1,0,,,,,
04/01/2008,24,24,0,,,,,
04/01/2008,23,23,0,,,,,
04/01/2008,22,22,0,,,,,
04/01/2008,21,21,0,,,,,
04/01/2008,20,20,0,,,,,
04/01/2008,19,19,0,,,,,
04/01/2008,18,18,0,,,,,
04/01/2008,17,17,0,,,,,
04/01/2008,16,16,0,,,,,
04/01/2008,15,15,0,,,,,
04/01/2008,14,14,0,,,,,
04/01/2008,13,13,0,,,,,
04/01/2008,12,12,0,,,,,
04/01/2008,11,11,0,,,,,
04/01/2008,10,10,0,,,,,
04/01/2008,9,9,0,,,,,
04/01/2008,8,8,0,,,,,
04/01/2008,7,7,0,,,,,
04/01/2008,6,6,0,,,,,
04/01/2008,5,5,0,,,,,
04/01/2008,4,4,0,,,,,
04/01/2008,3,3,0,,,,,
04/01/2008,2,2,0,,,,,
04/01/2008,1,1,0,,,,,
03/01/2008,24,24,0,,,,,
03/01/2008,23,23,0,,,,,
03/01/2008,22,22,0,,,,,
03/01/2008,21,21,0,,,,,
03/01/2008,20,20,0,,,,,
03/01/2008,19,19,0,,,,,
03/01/2008,18,18,0,,,,,
03/01/2008,17,17,0,,,,,
03/01/2008,16,16,0,,,,,
03/01/2008,15,15,0,,,,,
03/01/2008,14,14,0,,,,,
03/01/2008,13,13,0,,,,,
03/01/2008,12,12,0,,,,,
03/01/2008,11,11,0,,,,,
03/01/2008,10,10,0,,,,,
03/01/2008,9,9,0,,,,,
03/01/2008,8,8,0,,,,,
03/01/2008,7,7,0,,,,,
03/01/2008,6,6,0,,,,,
03/01/2008,5,5,0,,,,,
03/01/2008,4,4,0,,,,,
03/01/2008,3,3,0,,,,,
03/01/2008,2,2,0,,,,,
03/01/2008,1,1,0,,,,,
02/01/2008,24,24,0,,,,,
02/01/2008,23,23,0,,,,,
02/01/2008,22,22,0,,,,,
02/01/2008,21,21,0,,,,,
02/01/2008,20,20,0,,,,,
02/01/2008,19,19,0,,,,,
02/01/2008,18,18,0,,,,,
02/01/2008,17,17,0,,,,,
02/01/2008,16,16,0,,,,,
02/01/2008,15,15,0,,,,,
02/01/2008,14,14,0,,,,,
02/01/2008,13,13,0,,,,,
02/01/2008,12,12,0,,,,,
02/01/2008,11,11,0,,,,,
02/01/2008,10,10,0,,,,,
02/01/2008,9,9,0,,,,,
02/01/2008,8,8,0,,,,,
02/01/2008,7,7,0,,,,,
02/01/2008,6,6,0,,,,,
02/01/2008,5,5,0,,,,,
02/01/2008,4,4,0,,,,,
02/01/2008,3,3,0,,,,,
02/01/2008,2,2,0,,,,,
02/01/2008,1,1,0,,,,,
01/01/2008,24,24,0,,,,,
01/01/2008,23,23,0,,,,,
01/01/2008,22,22,0,,,,,
01/01/2008,21,21,0,,,,,
01/01/2008,20,20,0,,,,,
01/01/2008,19,19,0,,,,,
01/01/2008,18,18,0,,,,,
01/01/2008,17,17,0,,,,,
01/01/2008,16,16,0,,,,,
01/01/2008,15,15,0,,,,,
01/01/2008,14,14,0,,,,,
01/01/2008,13,13,0,,,,,
01/01/2008,12,12,0,,,,,
01/01/2008,11,11,0,,,,,
01/01/2008,10,10,0,,,,,
01/01/2008,9,9,0,,,,,
01/01/2008,8,8,0,,,,,
01/01/2008,7,7,0,,,,,
01/01/2008,6,6,0,,,,,
01/01/2008,5,5,0,,,,,
01/01/2008,4,4,0,,,,,
01/01/2008,3,3,0,,,,,
01/01/2008,2,2,0,,,,,
01/01/2008,1,1,0,,,,,
31/12/2007,24,24,0,,,,,
31/12/2007,23,23,0,,,,,
31/12/2007,22,22,0,,,,,
31/12/2007,21,21,0,,,,,
31/12/2007,20,20,0,,,,,
31/12/2007,19,19,0,,,,,
31/12/2007,18,18,0,,,,,
31/12/2007,17,17,0,,,,,
31/12/2007,16,16,0,,,,,
31/12/2007,15,15,0,,,,,
31/12/2007,14,14,0,,,,,
31/12/2007,13,13,0,,,,,
31/12/2007,12,12,0,,,,,
31/12/2007,11,11,0,,,,,
31/12/2007,10,10,0,,,,,
31/12/2007,9,9,0,,,,,
31/12/2007,8,8,0,,,,,
31/12/2007,7,7,0,,,,,
31/12/2007,6,6,0,,,,,
31/12/2007,5,5,0,,,,,
31/12/2007,4,4,0,,,,,
31/12/2007,3,3,0,,,,,
31/12/2007,2,2,0,,,,,
31/12/2007,1,1,0,,,,,
30/12/2007,24,24,0,,,,,
30/12/2007,23,23,0,,,,,
30/12/2007,22,22,0,,,,,
30/12/2007,21,21,0,,,,,
30/12/2007,20,20,0,,,,,
30/12/2007,19,19,0,,,,,
30/12/2007,18,18,0,,,,,
30/12/2007,17,17,0,,,,,
30/12/2007,16,16,0,,,,,
30/12/2007,15,15,0,,,,,
30/12/2007,14,14,0,,,,,
30/12/2007,13,13,0,,,,,
30/12/2007,12,12,0,,,,,
30/12/2007,11,11,0,,,,,
30/12/2007,10,10,0,,,,,
30/12/2007,9,9,0,,,,,
30/12/2007,8,8,0,,,,,
30/12/2007,7,7,0,,,,,
30/12/2007,6,6,0,,,,,
30/12/2007,5,5,0,,,,,
30/12/2007,4,4,0,,,,,
30/12/2007,3,3,0,,,,,
30/12/2007,2,2,0,,,,,
30/12/2007,1,1,0,,,,,
29/12/2007,24,24,0,,,,,
29/12/2007,23,23,0,,,,,
29/12/2007,22,22,0,,,,,
29/12/2007,21,21,0,,,,,
29/12/2007,20,20,0,,,,,
29/12/2007,19,19,0,,,,,
29/12/2007,18,18,0,,,,,
29/12/2007,17,17,0,,,,,
29/12/2007,16,16,0,,,,,
29/12/2007,15,15,0,,,,,
29/12/2007,14,14,0,,,,,
29/12/2007,13,13,0,,,,,
29/12/2007,12,12,0,,,,,
29/12/2007,11,11,0,,,,,
29/12/2007,10,10,0,,,,,
29/12/2007,9,9,0,,,,,
29/12/2007,8,8,0,,,,,
29/12/2007,7,7,0,,,,,
29/12/2007,6,6,0,,,,,
29/12/2007,5,5,0,,,,,
29/12/2007,4,4,0,,,,,
29/12/2007,3,3,0,,,,,
29/12/2007,2,2,0,,,,,
29/12/2007,1,1,0,,,,,
28/12/2007,24,24,0,,,,,
28/12/2007,23,23,0,,,,,
28/12/2007,22,22,0,,,,,
28/12/2007,21,21,0,,,,,
28/12/2007,20,20,0,,,,,
28/12/2007,19,19,0,,,,,
28/12/2007,18,18,0,,,,,
28/12/2007,17,17,0,,,,,
28/12/2007,16,16,0,,,,,
28/12/2007,15,15,0,,,,,
28/12/2007,14,14,0,,,,,
28/12/2007,13,13,0,,,,,
28/12/2007,12,12,0,,,,,
28/12/2007,11,11,0,,,,,
28/12/2007,10,10,0,,,,,
28/12/2007,9,9,0,,,,,
28/12/2007,8,8,0,,,,,
28/12/2007,7,7,0,,,,,
28/12/2007,6,6,0,,,,,
28/12/2007,5,5,0,,,,,
28/12/2007,4,4,0,,,,,
28/12/2007,3,3,0,,,,,
28/12/2007,2,2,0,,,,,
28/12/2007,1,1,0,,,,,
27/12/2007,24,24,0,,,,,
27/12/2007,23,23,0,,,,,
27/12/2007,22,22,0,,,,,
27/12/2007,21,21,0,,,,,
27/12/2007,20,20,0,,,,,
27/12/2007,19,19,0,,,,,
27/12/2007,18,18,0,,,,,
27/12/2007,17,17,0,,,,,
27/12/2007,16,16,0,,,,,
27/12/2007,15,15,0,,,,,
27/12/2007,14,14,0,,,,,
27/12/2007,13,13,0,,,,,
27/12/2007,12,12,0,,,,,
27/12/2007,11,11,0,,,,,
27/12/2007,10,10,0,,,,,
27/12/2007,9,9,0,,,,,
27/12/2007,8,8,0,,,,,
27/12/2007,7,7,0,,,,,
27/12/2007,6,6,0,,,,,
27/12/2007,5,5,0,,,,,
27/12/2007,4,4,0,,,,,
27/12/2007,3,3,0,,,,,
27/12/2007,2,2,0,,,,,
27/12/2007,1,1,0,,,,,
26/12/2007,24,24,0,,,,,
26/12/2007,23,23,0,,,,,
26/12/2007,22,22,0,,,,,
26/12/2007,21,21,0,,,,,
26/12/2007,20,20,0,,,,,
26/12/2007,19,19,0,,,,,
26/12/2007,18,18,0,,,,,
26/12/2007,17,17,0,,,,,
26/12/2007,16,16,0,,,,,
26/12/2007,15,15,0,,,,,
26/12/2007,14,14,0,,,,,
26/12/2007,13,13,0,,,,,
26/12/2007,12,12,0,,,,,
26/12/2007,11,11,0,,,,,
26/12/2007,10,10,0,,,,,
26/12/2007,9,9,0,,,,,
26/12/2007,8,8,0,,,,,
26/12/2007,7,7,0,,,,,
26/12/2007,6,6,0,,,,,
26/12/2007,5,5,0,,,,,
26/12/2007,4,4,0,,,,,
26/12/2007,3,3,0,,,,,
26/12/2007,2,2,0,,,,,
26/12/2007,1,1,0,,,,,
25/12/2007,24,24,0,,,,,
25/12/2007,23,23,0,,,,,
25/12/2007,22,22,0,,,,,
25/12/2007,21,21,0,,,,,
25/12/2007,20,20,0,,,,,
25/12/2007,19,19,0,,,,,
25/12/2007,18,18,0,,,,,
25/12/2007,17,17,0,,,,,
25/12/2007,16,16,0,,,,,
25/12/2007,15,15,0,,,,,
25/12/2007,14,14,0,,,,,
25/12/2007,13,13,0,,,,,
25/12/2007,12,12,0,,,,,
25/12/2007,11,11,0,,,,,
25/12/2007,10,10,0,,,,,
25/12/2007,9,9,0,,,,,
25/12/2007,8,8,0,,,,,
25/12/2007,7,7,0,,,,,
25/12/2007,6,6,0,,,,,
25/12/2007,5,5,0,,,,,
25/12/2007,4,4,0,,,,,
25/12/2007,3,3,0,,,,,
25/12/2007,2,2,0,,,,,
25/12/2007,1,1,0,,,,,
24/12/2007,24,24,0,,,,,
24/12/2007,23,23,0,,,,,
24/12/2007,22,22,0,,,,,
24/12/2007,21,21,0,,,,,
24/12/2007,20,20,0,,,,,
24/12/2007,19,19,0,,,,,
24/12/2007,18,18,0,,,,,
24/12/2007,17,17,0,,,,,
24/12/2007,16,16,0,,,,,
24/12/2007,15,15,0,,,,,
24/12/2007,14,14,0,,,,,
24/12/2007,13,13,0,,,,,
24/12/2007,12,12,0,,,,,
24/12/2007,11,11,0,,,,,
24/12/2007,10,10,0,,,,,
24/12/2007,9,9,0,,,,,
24/12/2007,8,8,0,,,,,
24/12/2007,7,7,0,,,,,
24/12/2007,6,6,0,,,,,
24/12/2007,5,5,0,,,,,
24/12/2007,4,4,0,,,,,
24/12/2007,3,3,0,,,,,
24/12/2007,2,2,0,,,,,
24/12/2007,1,1,0,,,,,
23/12/2007,24,24,0,,,,,
23/12/2007,23,23,0,,,,,
23/12/2007,22,22,0,,,,,
23/12/2007,21,21,0,,,,,
23/12/2007,20,20,0,,,,,
23/12/2007,19,19,0,,,,,
23/12/2007,18,18,0,,,,,
23/12/2007,17,17,0,,,,,
23/12/2007,16,16,0,,,,,
23/12/2007,15,15,0,,,,,
23/12/2007,14,14,0,,,,,
23/12/2007,13,13,0,,,,,
23/12/2007,12,12,0,,,,,
23/12/2007,11,11,0,,,,,
23/12/2007,10,10,0,,,,,
23/12/2007,9,9,0,,,,,
23/12/2007,8,8,0,,,,,
23/12/2007,7,7,0,,,,,
23/12/2007,6,6,0,,,,,
23/12/2007,5,5,0,,,,,
23/12/2007,4,4,0,,,,,
23/12/2007,3,3,0,,,,,
23/12/2007,2,2,0,,,,,
23/12/2007,1,1,0,,,,,
22/12/2007,24,24,0,,,,,
22/12/2007,23,23,0,,,,,
22/12/2007,22,22,0,,,,,
22/12/2007,21,21,0,,,,,
22/12/2007,20,20,0,,,,,
22/12/2007,19,19,0,,,,,
22/12/2007,18,18,0,,,,,
22/12/2007,17,17,0,,,,,
22/12/2007,16,16,0,,,,,
22/12/2007,15,15,0,,,,,
22/12/2007,14,14,0,,,,,
22/12/2007,13,13,0,,,,,
22/12/2007,12,12,0,,,,,
22/12/2007,11,11,0,,,,,
22/12/2007,10,10,0,,,,,
22/12/2007,9,9,0,,,,,
22/12/2007,8,8,0,,,,,
22/12/2007,7,7,0,,,,,
22/12/2007,6,6,0,,,,,
22/12/2007,5,5,0,,,,,
22/12/2007,4,4,0,,,,,
22/12/2007,3,3,0,,,,,
22/12/2007,2,2,0,,,,,
22/12/2007,1,1,0,,,,,
21/12/2007,24,24,0,,,,,
21/12/2007,23,23,0,,,,,
21/12/2007,22,22,0,,,,,
21/12/2007,21,21,0,,,,,
21/12/2007,20,20,0,,,,,
21/12/2007,19,19,0,,,,,
21/12/2007,18,18,0,,,,,
21/12/2007,17,17,0,,,,,
21/12/2007,16,16,0,,,,,
21/12/2007,15,15,0,,,,,
21/12/2007,14,14,0,,,,,
21/12/2007,13,13,0,,,,,
21/12/2007,12,12,0,,,,,
21/12/2007,11,11,0,,,,,
21/12/2007,10,10,0,,,,,
21/12/2007,9,9,0,,,,,
21/12/2007,8,8,0,,,,,
21/12/2007,7,7,0,,,,,
21/12/2007,6,6,0,,,,,
21/12/2007,5,5,0,,,,,
21/12/2007,4,4,0,,,,,
21/12/2007,3,3,0,,,,,
21/12/2007,2,2,0,,,,,
21/12/2007,1,1,0,,,,,
20/12/2007,24,24,0,,,,,
20/12/2007,23,23,0,,,,,
20/12/2007,22,22,0,,,,,
20/12/2007,21,21,0,,,,,
20/12/2007,20,20,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,19,19,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,18,18,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,17,17,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,16,16,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,15,15,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,14,14,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,13,13,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,12,12,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,11,11,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,10,10,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,9,9,35,165.00,170.00,170.00,19/12/2007 10:11:00,166.43
20/12/2007,8,8,0,,,,,
20/12/2007,7,7,0,,,,,
20/12/2007,6,6,0,,,,,
20/12/2007,5,5,0,,,,,
20/12/2007,4,4,0,,,,,
20/12/2007,3,3,0,,,,,
20/12/2007,2,2,0,,,,,
20/12/2007,1,1,0,,,,,
19/12/2007,24,24,0,,,,,
19/12/2007,23,23,0,,,,,
19/12/2007,22,22,0,,,,,
19/12/2007,21,21,0,,,,,
19/12/2007,20,20,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,19,19,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,18,18,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,17,17,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,16,16,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,15,15,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,14,14,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,13,13,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,12,12,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,11,11,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,10,10,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,9,9,50,129.00,135.00,135.00,18/12/2007 10:38:10,132.00
19/12/2007,8,8,0,,,,,
19/12/2007,7,7,0,,,,,
19/12/2007,6,6,0,,,,,
19/12/2007,5,5,0,,,,,
19/12/2007,4,4,0,,,,,
19/12/2007,3,3,0,,,,,
19/12/2007,2,2,0,,,,,
19/12/2007,1,1,0,,,,,
18/12/2007,24,24,0,,,,,
18/12/2007,23,23,0,,,,,
18/12/2007,22,22,0,,,,,
18/12/2007,21,21,0,,,,,
18/12/2007,20,20,100,145.00,147.00,145.00,17/12/2007 09:10:43,146.00
18/12/2007,19,19,100,145.00,147.00,145.00,17/12/2007 09:10:43,146.00
18/12/2007,18,18,100,145.00,147.00,145.00,17/12/2007 09:10:43,146.00
18/12/2007,17,17,100,145.00,147.00,145.00,17/12/2007 09:10:43,146.00
18/12/2007,16,16,100,145.00,147.00,145.00,17/12/2007 09:10:43,146.00
18/12/2007,15,15,100,145.00,147.00,145.00,17/12/2007 09:10:43,146.00
18/12/2007,14,14,100,145.00,147.00,145.00,17/12/2007 09:10:43,146.00
